adm_1_name,Year,Month,YearMonth,dengue_total_month
LAO CAI,2008,1,2008-01-01,0.0
LONG AN,2008,1,2008-01-01,221.0
NAM DINH,2008,1,2008-01-01,0.0
NGHE AN,2008,1,2008-01-01,0.0
NINH BINH,2008,1,2008-01-01,0.0
NINH THUAN,2008,1,2008-01-01,17.0
PHU THO,2008,1,2008-01-01,0.0
PHU YEN,2008,1,2008-01-01,44.0
QUANG BINH,2008,1,2008-01-01,0.0
QUANG NAM,2008,1,2008-01-01,11.0
QUANG NGAI,2008,1,2008-01-01,58.0
QUANG NINH,2008,1,2008-01-01,0.0
QUANG TRI,2008,1,2008-01-01,17.0
SOC TRANG,2008,1,2008-01-01,193.0
SON LA,2008,1,2008-01-01,0.0
TAY NINH,2008,1,2008-01-01,32.0
THAI BINH,2008,1,2008-01-01,0.0
THAI NGUYEN,2008,1,2008-01-01,0.0
THANH HOA,2008,1,2008-01-01,0.0
THUA THIEN - HUE,2008,1,2008-01-01,0.0
TIEN GIANG,2008,1,2008-01-01,259.0
TRA VINH,2008,1,2008-01-01,49.0
TUYEN QUANG,2008,1,2008-01-01,0.0
VINH LONG,2008,1,2008-01-01,29.0
VINH PHUC,2008,1,2008-01-01,0.0
YEN BAI,2008,1,2008-01-01,0.0
AN GIANG,2008,2,2008-02-01,93.0
BA RIA-VUNG TAU,2008,2,2008-02-01,37.0
BAC GIANG,2008,2,2008-02-01,0.0
BAC KAN,2008,2,2008-02-01,0.0
BAC LIEU,2008,2,2008-02-01,101.0
BAC NINH,2008,2,2008-02-01,0.0
BEN TRE,2008,2,2008-02-01,109.0
BINH DINH,2008,2,2008-02-01,6.0
BINH DUONG,2008,2,2008-02-01,83.0
BINH PHUOC,2008,2,2008-02-01,26.0
BINH THUAN,2008,2,2008-02-01,30.0
CA MAU,2008,2,2008-02-01,77.0
CAN THO CITY,2008,2,2008-02-01,9.0
CAO BANG,2008,2,2008-02-01,0.0
DA NANG CITY,2008,2,2008-02-01,3.0
DAK LAK,2008,2,2008-02-01,5.0
DAK NONG,2008,2,2008-02-01,4.0
DIEN BIEN,2008,2,2008-02-01,0.0
DONG NAI,2008,2,2008-02-01,151.0
DONG THAP,2008,2,2008-02-01,87.0
GIA LAI,2008,2,2008-02-01,5.0
HA GIANG,2008,2,2008-02-01,0.0
HA NAM,2008,2,2008-02-01,1.0
HA NOI CITY,2008,2,2008-02-01,15.0
HA TINH,2008,2,2008-02-01,0.0
HAI DUONG,2008,2,2008-02-01,0.0
HAI PHONG CITY,2008,2,2008-02-01,0.0
HAU GIANG,2008,2,2008-02-01,4.0
HO CHI MINH CITY,2008,2,2008-02-01,591.0
HOA BINH,2008,2,2008-02-01,2.0
HUNG YEN,2008,2,2008-02-01,0.0
KHANH HOA,2008,2,2008-02-01,128.0
KIEN GIANG,2008,2,2008-02-01,55.0
KON TUM,2008,2,2008-02-01,0.0
LAI CHAU,2008,2,2008-02-01,0.0
LAM DONG,2008,2,2008-02-01,7.0
LANG SON,2008,2,2008-02-01,0.0
LAO CAI,2008,2,2008-02-01,0.0
LONG AN,2008,2,2008-02-01,95.0
NAM DINH,2008,2,2008-02-01,0.0
NGHE AN,2008,2,2008-02-01,0.0
NINH BINH,2008,2,2008-02-01,0.0
NINH THUAN,2008,2,2008-02-01,7.0
PHU THO,2008,2,2008-02-01,0.0
PHU YEN,2008,2,2008-02-01,21.0
QUANG BINH,2008,2,2008-02-01,0.0
QUANG NAM,2008,2,2008-02-01,3.0
QUANG NGAI,2008,2,2008-02-01,16.0
QUANG NINH,2008,2,2008-02-01,0.0
QUANG TRI,2008,2,2008-02-01,0.0
SOC TRANG,2008,2,2008-02-01,123.0
SON LA,2008,2,2008-02-01,0.0
TAY NINH,2008,2,2008-02-01,5.0
THAI BINH,2008,2,2008-02-01,0.0
THAI NGUYEN,2008,2,2008-02-01,0.0
THANH HOA,2008,2,2008-02-01,0.0
THUA THIEN - HUE,2008,2,2008-02-01,0.0
TIEN GIANG,2008,2,2008-02-01,185.0
TRA VINH,2008,2,2008-02-01,17.0
TUYEN QUANG,2008,2,2008-02-01,0.0
VINH LONG,2008,2,2008-02-01,20.0
VINH PHUC,2008,2,2008-02-01,0.0
YEN BAI,2008,2,2008-02-01,0.0
AN GIANG,2008,3,2008-03-01,103.0
BA RIA-VUNG TAU,2008,3,2008-03-01,23.0
BAC GIANG,2008,3,2008-03-01,0.0
BAC KAN,2008,3,2008-03-01,0.0
BAC LIEU,2008,3,2008-03-01,120.0
BAC NINH,2008,3,2008-03-01,0.0
BEN TRE,2008,3,2008-03-01,88.0
BINH DINH,2008,3,2008-03-01,6.0
BINH DUONG,2008,3,2008-03-01,87.0
BINH PHUOC,2008,3,2008-03-01,23.0
BINH THUAN,2008,3,2008-03-01,43.0
CA MAU,2008,3,2008-03-01,120.0
CAN THO CITY,2008,3,2008-03-01,21.0
CAO BANG,2008,3,2008-03-01,0.0
DA NANG CITY,2008,3,2008-03-01,0.0
DAK LAK,2008,3,2008-03-01,5.0
DAK NONG,2008,3,2008-03-01,7.0
DIEN BIEN,2008,3,2008-03-01,0.0
DONG NAI,2008,3,2008-03-01,136.0
DONG THAP,2008,3,2008-03-01,68.0
GIA LAI,2008,3,2008-03-01,8.0
HA GIANG,2008,3,2008-03-01,0.0
HA NAM,2008,3,2008-03-01,0.0
HA NOI CITY,2008,3,2008-03-01,15.0
HA TINH,2008,3,2008-03-01,0.0
HAI DUONG,2008,3,2008-03-01,0.0
HAI PHONG CITY,2008,3,2008-03-01,0.0
HAU GIANG,2008,3,2008-03-01,7.0
HO CHI MINH CITY,2008,3,2008-03-01,497.0
HOA BINH,2008,3,2008-03-01,0.0
HUNG YEN,2008,3,2008-03-01,0.0
KHANH HOA,2008,3,2008-03-01,111.0
KIEN GIANG,2008,3,2008-03-01,90.0
KON TUM,2008,3,2008-03-01,0.0
LAI CHAU,2008,3,2008-03-01,0.0
LAM DONG,2008,3,2008-03-01,0.0
LANG SON,2008,3,2008-03-01,0.0
LAO CAI,2008,3,2008-03-01,0.0
LONG AN,2008,3,2008-03-01,86.0
NAM DINH,2008,3,2008-03-01,0.0
NGHE AN,2008,3,2008-03-01,0.0
NINH BINH,2008,3,2008-03-01,0.0
NINH THUAN,2008,3,2008-03-01,24.0
PHU THO,2008,3,2008-03-01,0.0
PHU YEN,2008,3,2008-03-01,26.0
QUANG BINH,2008,3,2008-03-01,4.0
QUANG NAM,2008,3,2008-03-01,2.0
QUANG NGAI,2008,3,2008-03-01,6.0
QUANG NINH,2008,3,2008-03-01,0.0
QUANG TRI,2008,3,2008-03-01,2.0
SOC TRANG,2008,3,2008-03-01,158.0
SON LA,2008,3,2008-03-01,0.0
TAY NINH,2008,3,2008-03-01,8.0
THAI BINH,2008,3,2008-03-01,1.0
THAI NGUYEN,2008,3,2008-03-01,0.0
THANH HOA,2008,3,2008-03-01,0.0
THUA THIEN - HUE,2008,3,2008-03-01,0.0
TIEN GIANG,2008,3,2008-03-01,150.0
TRA VINH,2008,3,2008-03-01,11.0
TUYEN QUANG,2008,3,2008-03-01,0.0
VINH LONG,2008,3,2008-03-01,30.0
VINH PHUC,2008,3,2008-03-01,0.0
YEN BAI,2008,3,2008-03-01,0.0
AN GIANG,2008,4,2008-04-01,75.0
BA RIA-VUNG TAU,2008,4,2008-04-01,29.0
BAC GIANG,2008,4,2008-04-01,0.0
BAC KAN,2008,4,2008-04-01,0.0
BAC LIEU,2008,4,2008-04-01,129.0
BAC NINH,2008,4,2008-04-01,0.0
BEN TRE,2008,4,2008-04-01,148.0
BINH DINH,2008,4,2008-04-01,4.0
BINH DUONG,2008,4,2008-04-01,94.0
BINH PHUOC,2008,4,2008-04-01,122.0
BINH THUAN,2008,4,2008-04-01,57.0
CA MAU,2008,4,2008-04-01,201.0
CAN THO CITY,2008,4,2008-04-01,25.0
CAO BANG,2008,4,2008-04-01,0.0
DA NANG CITY,2008,4,2008-04-01,2.0
DAK LAK,2008,4,2008-04-01,1.0
DAK NONG,2008,4,2008-04-01,2.0
DIEN BIEN,2008,4,2008-04-01,0.0
DONG NAI,2008,4,2008-04-01,119.0
DONG THAP,2008,4,2008-04-01,55.0
GIA LAI,2008,4,2008-04-01,7.0
HA GIANG,2008,4,2008-04-01,0.0
HA NAM,2008,4,2008-04-01,0.0
HA NOI CITY,2008,4,2008-04-01,5.0
HA TINH,2008,4,2008-04-01,0.0
HAI DUONG,2008,4,2008-04-01,1.0
HAI PHONG CITY,2008,4,2008-04-01,0.0
HAU GIANG,2008,4,2008-04-01,9.0
HO CHI MINH CITY,2008,4,2008-04-01,399.0
HOA BINH,2008,4,2008-04-01,0.0
HUNG YEN,2008,4,2008-04-01,1.0
KHANH HOA,2008,4,2008-04-01,154.0
KIEN GIANG,2008,4,2008-04-01,142.0
KON TUM,2008,4,2008-04-01,0.0
LAI CHAU,2008,4,2008-04-01,0.0
LAM DONG,2008,4,2008-04-01,2.0
LANG SON,2008,4,2008-04-01,0.0
LAO CAI,2008,4,2008-04-01,0.0
LONG AN,2008,4,2008-04-01,95.0
NAM DINH,2008,4,2008-04-01,0.0
NGHE AN,2008,4,2008-04-01,0.0
NINH BINH,2008,4,2008-04-01,0.0
NINH THUAN,2008,4,2008-04-01,2.0
PHU THO,2008,4,2008-04-01,0.0
PHU YEN,2008,4,2008-04-01,21.0
QUANG BINH,2008,4,2008-04-01,0.0
QUANG NAM,2008,4,2008-04-01,0.0
QUANG NGAI,2008,4,2008-04-01,1.0
QUANG NINH,2008,4,2008-04-01,0.0
QUANG TRI,2008,4,2008-04-01,2.0
SOC TRANG,2008,4,2008-04-01,247.0
SON LA,2008,4,2008-04-01,0.0
TAY NINH,2008,4,2008-04-01,18.0
THAI BINH,2008,4,2008-04-01,0.0
THAI NGUYEN,2008,4,2008-04-01,0.0
THANH HOA,2008,4,2008-04-01,0.0
THUA THIEN - HUE,2008,4,2008-04-01,0.0
TIEN GIANG,2008,4,2008-04-01,186.0
TRA VINH,2008,4,2008-04-01,27.0
TUYEN QUANG,2008,4,2008-04-01,0.0
VINH LONG,2008,4,2008-04-01,54.0
VINH PHUC,2008,4,2008-04-01,0.0
YEN BAI,2008,4,2008-04-01,0.0
AN GIANG,2008,5,2008-05-01,76.0
BA RIA-VUNG TAU,2008,5,2008-05-01,26.0
BAC GIANG,2008,5,2008-05-01,0.0
BAC KAN,2008,5,2008-05-01,0.0
BAC LIEU,2008,5,2008-05-01,154.0
BAC NINH,2008,5,2008-05-01,0.0
BEN TRE,2008,5,2008-05-01,174.0
BINH DINH,2008,5,2008-05-01,6.0
BINH DUONG,2008,5,2008-05-01,163.0
BINH PHUOC,2008,5,2008-05-01,375.0
BINH THUAN,2008,5,2008-05-01,92.0
CA MAU,2008,5,2008-05-01,347.0
CAN THO CITY,2008,5,2008-05-01,26.0
CAO BANG,2008,5,2008-05-01,0.0
DA NANG CITY,2008,5,2008-05-01,1.0
DAK LAK,2008,5,2008-05-01,3.0
DAK NONG,2008,5,2008-05-01,5.0
DIEN BIEN,2008,5,2008-05-01,0.0
DONG NAI,2008,5,2008-05-01,238.0
DONG THAP,2008,5,2008-05-01,72.0
GIA LAI,2008,5,2008-05-01,1.0
HA GIANG,2008,5,2008-05-01,0.0
HA NAM,2008,5,2008-05-01,0.0
HA NOI CITY,2008,5,2008-05-01,14.0
HA TINH,2008,5,2008-05-01,0.0
HAI DUONG,2008,5,2008-05-01,0.0
HAI PHONG CITY,2008,5,2008-05-01,0.0
HAU GIANG,2008,5,2008-05-01,12.0
HO CHI MINH CITY,2008,5,2008-05-01,454.0
HOA BINH,2008,5,2008-05-01,0.0
HUNG YEN,2008,5,2008-05-01,0.0
KHANH HOA,2008,5,2008-05-01,211.0
KIEN GIANG,2008,5,2008-05-01,165.0
KON TUM,2008,5,2008-05-01,0.0
LAI CHAU,2008,5,2008-05-01,0.0
LAM DONG,2008,5,2008-05-01,8.0
LANG SON,2008,5,2008-05-01,0.0
LAO CAI,2008,5,2008-05-01,0.0
LONG AN,2008,5,2008-05-01,189.0
NAM DINH,2008,5,2008-05-01,0.0
NGHE AN,2008,5,2008-05-01,1.0
NINH BINH,2008,5,2008-05-01,0.0
NINH THUAN,2008,5,2008-05-01,18.0
PHU THO,2008,5,2008-05-01,0.0
PHU YEN,2008,5,2008-05-01,13.0
QUANG BINH,2008,5,2008-05-01,0.0
QUANG NAM,2008,5,2008-05-01,38.0
QUANG NGAI,2008,5,2008-05-01,6.0
QUANG NINH,2008,5,2008-05-01,0.0
QUANG TRI,2008,5,2008-05-01,0.0
SOC TRANG,2008,5,2008-05-01,443.0
SON LA,2008,5,2008-05-01,0.0
TAY NINH,2008,5,2008-05-01,28.0
THAI BINH,2008,5,2008-05-01,2.0
THAI NGUYEN,2008,5,2008-05-01,0.0
THANH HOA,2008,5,2008-05-01,0.0
THUA THIEN - HUE,2008,5,2008-05-01,0.0
TIEN GIANG,2008,5,2008-05-01,404.0
TRA VINH,2008,5,2008-05-01,49.0
TUYEN QUANG,2008,5,2008-05-01,0.0
VINH LONG,2008,5,2008-05-01,57.0
VINH PHUC,2008,5,2008-05-01,0.0
YEN BAI,2008,5,2008-05-01,0.0
AN GIANG,2008,6,2008-06-01,181.0
BA RIA-VUNG TAU,2008,6,2008-06-01,57.0
BAC GIANG,2008,6,2008-06-01,0.0
BAC KAN,2008,6,2008-06-01,0.0
BAC LIEU,2008,6,2008-06-01,291.0
BAC NINH,2008,6,2008-06-01,0.0
BEN TRE,2008,6,2008-06-01,410.0
BINH DINH,2008,6,2008-06-01,20.0
BINH DUONG,2008,6,2008-06-01,489.0
BINH PHUOC,2008,6,2008-06-01,702.0
BINH THUAN,2008,6,2008-06-01,82.0
CA MAU,2008,6,2008-06-01,993.0
CAN THO CITY,2008,6,2008-06-01,70.0
CAO BANG,2008,6,2008-06-01,0.0
DA NANG CITY,2008,6,2008-06-01,0.0
DAK LAK,2008,6,2008-06-01,9.0
DAK NONG,2008,6,2008-06-01,16.0
DIEN BIEN,2008,6,2008-06-01,0.0
DONG NAI,2008,6,2008-06-01,652.0
DONG THAP,2008,6,2008-06-01,125.0
GIA LAI,2008,6,2008-06-01,75.0
HA GIANG,2008,6,2008-06-01,0.0
HA NAM,2008,6,2008-06-01,0.0
HA NOI CITY,2008,6,2008-06-01,28.0
HA TINH,2008,6,2008-06-01,0.0
HAI DUONG,2008,6,2008-06-01,0.0
HAI PHONG CITY,2008,6,2008-06-01,0.0
HAU GIANG,2008,6,2008-06-01,58.0
HO CHI MINH CITY,2008,6,2008-06-01,839.0
HOA BINH,2008,6,2008-06-01,0.0
HUNG YEN,2008,6,2008-06-01,1.0
KHANH HOA,2008,6,2008-06-01,303.0
KIEN GIANG,2008,6,2008-06-01,402.0
KON TUM,2008,6,2008-06-01,0.0
LAI CHAU,2008,6,2008-06-01,0.0
LAM DONG,2008,6,2008-06-01,21.0
LANG SON,2008,6,2008-06-01,0.0
LAO CAI,2008,6,2008-06-01,0.0
LONG AN,2008,6,2008-06-01,492.0
NAM DINH,2008,6,2008-06-01,0.0
NGHE AN,2008,6,2008-06-01,0.0
NINH BINH,2008,6,2008-06-01,0.0
NINH THUAN,2008,6,2008-06-01,13.0
PHU THO,2008,6,2008-06-01,0.0
PHU YEN,2008,6,2008-06-01,32.0
QUANG BINH,2008,6,2008-06-01,0.0
QUANG NAM,2008,6,2008-06-01,124.0
QUANG NGAI,2008,6,2008-06-01,9.0
QUANG NINH,2008,6,2008-06-01,0.0
QUANG TRI,2008,6,2008-06-01,1.0
SOC TRANG,2008,6,2008-06-01,645.0
SON LA,2008,6,2008-06-01,0.0
TAY NINH,2008,6,2008-06-01,61.0
THAI BINH,2008,6,2008-06-01,0.0
THAI NGUYEN,2008,6,2008-06-01,0.0
THANH HOA,2008,6,2008-06-01,0.0
THUA THIEN - HUE,2008,6,2008-06-01,1.0
TIEN GIANG,2008,6,2008-06-01,742.0
TRA VINH,2008,6,2008-06-01,89.0
TUYEN QUANG,2008,6,2008-06-01,0.0
VINH LONG,2008,6,2008-06-01,109.0
VINH PHUC,2008,6,2008-06-01,0.0
YEN BAI,2008,6,2008-06-01,0.0
AN GIANG,2008,7,2008-07-01,200.0
BA RIA-VUNG TAU,2008,7,2008-07-01,245.0
BAC GIANG,2008,7,2008-07-01,0.0
BAC KAN,2008,7,2008-07-01,0.0
BAC LIEU,2008,7,2008-07-01,602.0
BAC NINH,2008,7,2008-07-01,0.0
BEN TRE,2008,7,2008-07-01,639.0
BINH DINH,2008,7,2008-07-01,30.0
BINH DUONG,2008,7,2008-07-01,861.0
BINH PHUOC,2008,7,2008-07-01,954.0
BINH THUAN,2008,7,2008-07-01,105.0
CA MAU,2008,7,2008-07-01,2026.0
CAN THO CITY,2008,7,2008-07-01,131.0
CAO BANG,2008,7,2008-07-01,0.0
DA NANG CITY,2008,7,2008-07-01,2.0
DAK LAK,2008,7,2008-07-01,31.0
DAK NONG,2008,7,2008-07-01,10.0
DIEN BIEN,2008,7,2008-07-01,0.0
DONG NAI,2008,7,2008-07-01,1161.0
DONG THAP,2008,7,2008-07-01,182.0
GIA LAI,2008,7,2008-07-01,84.0
HA GIANG,2008,7,2008-07-01,0.0
HA NAM,2008,7,2008-07-01,1.0
HA NOI CITY,2008,7,2008-07-01,58.0
HA TINH,2008,7,2008-07-01,62.0
HAI DUONG,2008,7,2008-07-01,0.0
HAI PHONG CITY,2008,7,2008-07-01,0.0
HAU GIANG,2008,7,2008-07-01,121.0
HO CHI MINH CITY,2008,7,2008-07-01,1663.0
HOA BINH,2008,7,2008-07-01,0.0
HUNG YEN,2008,7,2008-07-01,0.0
KHANH HOA,2008,7,2008-07-01,335.0
KIEN GIANG,2008,7,2008-07-01,504.0
KON TUM,2008,7,2008-07-01,3.0
LAI CHAU,2008,7,2008-07-01,0.0
LAM DONG,2008,7,2008-07-01,45.0
LANG SON,2008,7,2008-07-01,0.0
LAO CAI,2008,7,2008-07-01,0.0
LONG AN,2008,7,2008-07-01,561.0
NAM DINH,2008,7,2008-07-01,1.0
NGHE AN,2008,7,2008-07-01,5.0
NINH BINH,2008,7,2008-07-01,0.0
NINH THUAN,2008,7,2008-07-01,45.0
PHU THO,2008,7,2008-07-01,0.0
PHU YEN,2008,7,2008-07-01,149.0
QUANG BINH,2008,7,2008-07-01,0.0
QUANG NAM,2008,7,2008-07-01,59.0
QUANG NGAI,2008,7,2008-07-01,45.0
QUANG NINH,2008,7,2008-07-01,0.0
QUANG TRI,2008,7,2008-07-01,5.0
SOC TRANG,2008,7,2008-07-01,635.0
SON LA,2008,7,2008-07-01,0.0
TAY NINH,2008,7,2008-07-01,154.0
THAI BINH,2008,7,2008-07-01,1.0
THAI NGUYEN,2008,7,2008-07-01,0.0
THANH HOA,2008,7,2008-07-01,31.0
THUA THIEN - HUE,2008,7,2008-07-01,11.0
TIEN GIANG,2008,7,2008-07-01,915.0
TRA VINH,2008,7,2008-07-01,144.0
TUYEN QUANG,2008,7,2008-07-01,0.0
VINH LONG,2008,7,2008-07-01,194.0
VINH PHUC,2008,7,2008-07-01,0.0
YEN BAI,2008,7,2008-07-01,0.0
AN GIANG,2008,8,2008-08-01,153.0
BA RIA-VUNG TAU,2008,8,2008-08-01,294.0
BAC GIANG,2008,8,2008-08-01,0.0
BAC KAN,2008,8,2008-08-01,0.0
BAC LIEU,2008,8,2008-08-01,540.0
BAC NINH,2008,8,2008-08-01,0.0
BEN TRE,2008,8,2008-08-01,697.0
BINH DINH,2008,8,2008-08-01,83.0
BINH DUONG,2008,8,2008-08-01,717.0
BINH PHUOC,2008,8,2008-08-01,662.0
BINH THUAN,2008,8,2008-08-01,132.0
CA MAU,2008,8,2008-08-01,1314.0
CAN THO CITY,2008,8,2008-08-01,123.0
CAO BANG,2008,8,2008-08-01,0.0
DA NANG CITY,2008,8,2008-08-01,33.0
DAK LAK,2008,8,2008-08-01,27.0
DAK NONG,2008,8,2008-08-01,3.0
DIEN BIEN,2008,8,2008-08-01,0.0
DONG NAI,2008,8,2008-08-01,1356.0
DONG THAP,2008,8,2008-08-01,183.0
GIA LAI,2008,8,2008-08-01,92.0
HA GIANG,2008,8,2008-08-01,0.0
HA NAM,2008,8,2008-08-01,0.0
HA NOI CITY,2008,8,2008-08-01,104.0
HA TINH,2008,8,2008-08-01,12.0
HAI DUONG,2008,8,2008-08-01,0.0
HAI PHONG CITY,2008,8,2008-08-01,0.0
HAU GIANG,2008,8,2008-08-01,117.0
HO CHI MINH CITY,2008,8,2008-08-01,2007.0
HOA BINH,2008,8,2008-08-01,0.0
HUNG YEN,2008,8,2008-08-01,0.0
KHANH HOA,2008,8,2008-08-01,291.0
KIEN GIANG,2008,8,2008-08-01,293.0
KON TUM,2008,8,2008-08-01,0.0
LAI CHAU,2008,8,2008-08-01,0.0
LAM DONG,2008,8,2008-08-01,29.0
LANG SON,2008,8,2008-08-01,0.0
LAO CAI,2008,8,2008-08-01,0.0
LONG AN,2008,8,2008-08-01,426.0
NAM DINH,2008,8,2008-08-01,0.0
NGHE AN,2008,8,2008-08-01,0.0
NINH BINH,2008,8,2008-08-01,0.0
NINH THUAN,2008,8,2008-08-01,40.0
PHU THO,2008,8,2008-08-01,0.0
PHU YEN,2008,8,2008-08-01,162.0
QUANG BINH,2008,8,2008-08-01,21.0
QUANG NAM,2008,8,2008-08-01,20.0
QUANG NGAI,2008,8,2008-08-01,37.0
QUANG NINH,2008,8,2008-08-01,0.0
QUANG TRI,2008,8,2008-08-01,7.0
SOC TRANG,2008,8,2008-08-01,476.0
SON LA,2008,8,2008-08-01,0.0
TAY NINH,2008,8,2008-08-01,202.0
THAI BINH,2008,8,2008-08-01,4.0
THAI NGUYEN,2008,8,2008-08-01,0.0
THANH HOA,2008,8,2008-08-01,9.0
THUA THIEN - HUE,2008,8,2008-08-01,6.0
TIEN GIANG,2008,8,2008-08-01,857.0
TRA VINH,2008,8,2008-08-01,175.0
TUYEN QUANG,2008,8,2008-08-01,0.0
VINH LONG,2008,8,2008-08-01,214.0
VINH PHUC,2008,8,2008-08-01,0.0
YEN BAI,2008,8,2008-08-01,0.0
AN GIANG,2008,9,2008-09-01,252.0
BA RIA-VUNG TAU,2008,9,2008-09-01,494.0
BAC GIANG,2008,9,2008-09-01,0.0
BAC KAN,2008,9,2008-09-01,0.0
BAC LIEU,2008,9,2008-09-01,589.0
BAC NINH,2008,9,2008-09-01,0.0
BEN TRE,2008,9,2008-09-01,805.0
BINH DINH,2008,9,2008-09-01,61.0
BINH DUONG,2008,9,2008-09-01,891.0
BINH PHUOC,2008,9,2008-09-01,453.0
BINH THUAN,2008,9,2008-09-01,163.0
CA MAU,2008,9,2008-09-01,1336.0
CAN THO CITY,2008,9,2008-09-01,152.0
CAO BANG,2008,9,2008-09-01,0.0
DA NANG CITY,2008,9,2008-09-01,49.0
DAK LAK,2008,9,2008-09-01,84.0
DAK NONG,2008,9,2008-09-01,9.0
DIEN BIEN,2008,9,2008-09-01,0.0
DONG NAI,2008,9,2008-09-01,1292.0
DONG THAP,2008,9,2008-09-01,282.0
GIA LAI,2008,9,2008-09-01,47.0
HA GIANG,2008,9,2008-09-01,0.0
HA NAM,2008,9,2008-09-01,0.0
HA NOI CITY,2008,9,2008-09-01,226.0
HA TINH,2008,9,2008-09-01,2.0
HAI DUONG,2008,9,2008-09-01,0.0
HAI PHONG CITY,2008,9,2008-09-01,0.0
HAU GIANG,2008,9,2008-09-01,125.0
HO CHI MINH CITY,2008,9,2008-09-01,1995.0
HOA BINH,2008,9,2008-09-01,0.0
HUNG YEN,2008,9,2008-09-01,0.0
KHANH HOA,2008,9,2008-09-01,235.0
KIEN GIANG,2008,9,2008-09-01,218.0
KON TUM,2008,9,2008-09-01,7.0
LAI CHAU,2008,9,2008-09-01,0.0
LAM DONG,2008,9,2008-09-01,25.0
LANG SON,2008,9,2008-09-01,0.0
LAO CAI,2008,9,2008-09-01,0.0
LONG AN,2008,9,2008-09-01,495.0
NAM DINH,2008,9,2008-09-01,4.0
NGHE AN,2008,9,2008-09-01,208.0
NINH BINH,2008,9,2008-09-01,0.0
NINH THUAN,2008,9,2008-09-01,44.0
PHU THO,2008,9,2008-09-01,0.0
PHU YEN,2008,9,2008-09-01,165.0
QUANG BINH,2008,9,2008-09-01,0.0
QUANG NAM,2008,9,2008-09-01,28.0
QUANG NGAI,2008,9,2008-09-01,62.0
QUANG NINH,2008,9,2008-09-01,0.0
QUANG TRI,2008,9,2008-09-01,2.0
SOC TRANG,2008,9,2008-09-01,494.0
SON LA,2008,9,2008-09-01,0.0
TAY NINH,2008,9,2008-09-01,183.0
THAI BINH,2008,9,2008-09-01,0.0
THAI NGUYEN,2008,9,2008-09-01,0.0
THANH HOA,2008,9,2008-09-01,32.0
THUA THIEN - HUE,2008,9,2008-09-01,10.0
TIEN GIANG,2008,9,2008-09-01,720.0
TRA VINH,2008,9,2008-09-01,131.0
TUYEN QUANG,2008,9,2008-09-01,0.0
VINH LONG,2008,9,2008-09-01,170.0
VINH PHUC,2008,9,2008-09-01,0.0
YEN BAI,2008,9,2008-09-01,0.0
AN GIANG,2008,10,2008-10-01,247.0
BA RIA-VUNG TAU,2008,10,2008-10-01,588.0
BAC GIANG,2008,10,2008-10-01,0.0
BAC KAN,2008,10,2008-10-01,0.0
BAC LIEU,2008,10,2008-10-01,620.0
BAC NINH,2008,10,2008-10-01,0.0
BEN TRE,2008,10,2008-10-01,640.0
BINH DINH,2008,10,2008-10-01,39.0
BINH DUONG,2008,10,2008-10-01,658.0
BINH PHUOC,2008,10,2008-10-01,231.0
BINH THUAN,2008,10,2008-10-01,256.0
CA MAU,2008,10,2008-10-01,989.0
CAN THO CITY,2008,10,2008-10-01,179.0
CAO BANG,2008,10,2008-10-01,0.0
DA NANG CITY,2008,10,2008-10-01,129.0
DAK LAK,2008,10,2008-10-01,126.0
DAK NONG,2008,10,2008-10-01,15.0
DIEN BIEN,2008,10,2008-10-01,0.0
DONG NAI,2008,10,2008-10-01,873.0
DONG THAP,2008,10,2008-10-01,340.0
GIA LAI,2008,10,2008-10-01,18.0
HA GIANG,2008,10,2008-10-01,0.0
HA NAM,2008,10,2008-10-01,0.0
HA NOI CITY,2008,10,2008-10-01,711.0
HA TINH,2008,10,2008-10-01,0.0
HAI DUONG,2008,10,2008-10-01,0.0
HAI PHONG CITY,2008,10,2008-10-01,0.0
HAU GIANG,2008,10,2008-10-01,111.0
HO CHI MINH CITY,2008,10,2008-10-01,3393.0
HOA BINH,2008,10,2008-10-01,0.0
HUNG YEN,2008,10,2008-10-01,0.0
KHANH HOA,2008,10,2008-10-01,360.0
KIEN GIANG,2008,10,2008-10-01,309.0
KON TUM,2008,10,2008-10-01,14.0
LAI CHAU,2008,10,2008-10-01,0.0
LAM DONG,2008,10,2008-10-01,30.0
LANG SON,2008,10,2008-10-01,0.0
LAO CAI,2008,10,2008-10-01,0.0
LONG AN,2008,10,2008-10-01,455.0
NAM DINH,2008,10,2008-10-01,0.0
NGHE AN,2008,10,2008-10-01,1018.0
NINH BINH,2008,10,2008-10-01,0.0
NINH THUAN,2008,10,2008-10-01,124.0
PHU THO,2008,10,2008-10-01,0.0
PHU YEN,2008,10,2008-10-01,298.0
QUANG BINH,2008,10,2008-10-01,0.0
QUANG NAM,2008,10,2008-10-01,36.0
QUANG NGAI,2008,10,2008-10-01,81.0
QUANG NINH,2008,10,2008-10-01,0.0
QUANG TRI,2008,10,2008-10-01,7.0
SOC TRANG,2008,10,2008-10-01,562.0
SON LA,2008,10,2008-10-01,0.0
TAY NINH,2008,10,2008-10-01,193.0
THAI BINH,2008,10,2008-10-01,0.0
THAI NGUYEN,2008,10,2008-10-01,0.0
THANH HOA,2008,10,2008-10-01,18.0
